kod;name;category;price without wat
140459;Mobilný kontajner Assist - pravý, presklený, dub antracit;Kancelárske kontajnery;914,00 €
140474;Mobilný kontajner Assist - 4 zásuvky, presklený, prír. sv. dub;Kancelárske kontajnery;390,00 €
154539;Kontajner UNI na závesné zložky, strop, centrálny zámok, čerešňa;Kancelárske kontajnery;259,00 €
519003;Mobilný zásuvkový kontajner, 4 zásuvky, biela / dub prírodný;Kancelárske kontajnery;157,00 €
611083;Pojazdný kontajner s 3 zásuvkami White LAYERS, béžové zásuvky;Kancelárske kontajnery;212,00 €
611250;Pojazdná skrinka s dverami White LAYERS, oranžové dvere;Kancelárske kontajnery;206,00 €
611065;Pojazdná skrinka so 6 zásuvkami White LAYERS, béžové zásuvky;Kancelárske kontajnery;366,00 €
185822;Kontajner Classic, 4 zásuvky, divoká hruška;Kancelárske kontajnery;201,00 €
611054;Pojazdná skrinka s dverami White LAYERS, ílové dvere;Kancelárske kontajnery;216,00 €
437100;Pojazdný kontajner, 400 x 480 x 650 mm, čerešňa;Kancelárske kontajnery;99,00 €
140445;Mobilný kontajner Assist, ľavý, orech;Kancelárske kontajnery;744,00 €
611066;Pojazdná skrinka so 6 zásuvkami White LAYERS, svetlo hnedé zásuvky;Kancelárske kontajnery;366,00 €
140446;Mobilný kontajner Assist, ľavý, prír. sv. dub;Kancelárske kontajnery;744,00 €
519006;Mobilný zásuvkový kontajner, 4 zásuvky, breza;Kancelárske kontajnery;157,00 €
140450;Mobilný kontajner Assist - ľavý, presklený, prír. sv. dub;Kancelárske kontajnery;914,00 €
140461;Mobilný kontajner Assist, 2 zásuvky, orech;Kancelárske kontajnery;259,00 €
2030635;Kontajner 3-zásuvkový, breza;Kancelárske kontajnery;145,00 €
140467;Mobilný kontajner Assist - 2 zásuvky, presklený, dub antracit;Kancelárske kontajnery;303,00 €
611061;Pojazdná skrinka so 6 zásuvkami White LAYERS, biele zásuvky;Kancelárske kontajnery;366,00 €
2030992;Mobilný kontajner Wels, 408 x 504 x 633 mm, 3 zásuvky, višňa;Kancelárske kontajnery;153,00 €
611056;Pojazdná skrinka s dverami White LAYERS, béžové dvere;Kancelárske kontajnery;207,00 €
610346;Policová skrínka na dokumenty, breza, pravá;Kancelárske kontajnery;147,00 €
203927;Prístavný kontajner Wels - ľavý, 3 zásuvky, merano;Kancelárske kontajnery;230,00 €
203654;Prístavný kontajner Wels - pravý, 3 zásuvky, wenge;Kancelárske kontajnery;230,00 €
610347;Policová skrínka na dokumenty, wenge, pravá;Kancelárske kontajnery;147,00 €
519004;Mobilný zásuvkový kontajner, 4 zásuvky, buk;Kancelárske kontajnery;157,00 €
2030633;Kontajner 3-zásuvkový, hruška;Kancelárske kontajnery;145,00 €
203925;Prístavný kontajner Wels - ľavý, 3 zásuvky, merano;Kancelárske kontajnery;220,00 €
140462;Mobilný kontajner Assist, 2 zásuvky, prír. sv. dub;Kancelárske kontajnery;259,00 €
2030642;Kontajner stolový, tmavý orech;Kancelárske kontajnery;176,00 €
203660;Mobilný kontajner Wels, 3 zásuvky, wenge;Kancelárske kontajnery;153,00 €
611072;Pojazdná skrinka s 3 zásuvkami White LAYERS ílové zásuvky;Kancelárske kontajnery;216,00 €
154538;Kontajner UNI na závesné zložky, strop, centrálny zámok, buk;Kancelárske kontajnery;259,00 €
154550;Kontajner UNI, 5 zásuviek, centrálny zámok, buk;Kancelárske kontajnery;299,00 €
437116;Pojazdný kontajner, breza;Kancelárske kontajnery;99,00 €
519100;Prístavný zásuvkový kontajner, 4 zásuvky, breza;Kancelárske kontajnery;198,00 €
154546;Kontajner UNI, 4 zásuvky, centrálny zámok, buk;Kancelárske kontajnery;244,00 €
611062;Pojazdná skrinka so 6 zásuvkami White LAYERS, azúrové zásuvky;Kancelárske kontajnery;381,00 €
2030990;Prístavný kontajner Wels - pravý, 900 x 550 x 762 mm, 3 zásuvky, višňa;Kancelárske kontajnery;230,00 €
2030936;Prístavný kontajner Wels - ľavý, 3 zásuvky, dub sivý;Kancelárske kontajnery;220,00 €
140454;Mobilný kontajner Assist, pravý, prír. sv. dub;Kancelárske kontajnery;744,00 €
611085;Pojazdný kontajner s 3 zásuvkami Gray LAYERS;Kancelárske kontajnery;212,00 €
611052;Pojazdná skrinka s dverami White LAYERS, biele dvere;Kancelárske kontajnery;207,00 €
203648;Prístavný kontajner Wels - pravý, 3 zásuvky, wenge;Kancelárske kontajnery;220,00 €
154542;Kontajner, 3 zásuvky, buk, bez centrálneho zámku;Kancelárske kontajnery;216,00 €
519099;Prístavný zásuvkový kontajner, 4 zásuvky, buk;Kancelárske kontajnery;198,00 €
154553;Kontajner UNI, 5 zásuviek, strop, centrálny zámok, čerešňa;Kancelárske kontajnery;318,00 €
2030641;Kontajner stolový, javor;Kancelárske kontajnery;176,00 €
610731;Šatňová skriňa s výsuvom, orech;Drevené kancelárske skrine;172,00 €
203793;Skriňa rohová Express, 372 x 372 x 1900 mm, javor;Drevené kancelárske skrine;112,00 €
611088;Skrinka s dverami dlhá White LAYERS, biele dvere;Drevené kancelárske skrine;327,00 €
185801;Skriňa Classic, 800 x 470 x 1063 mm, divoká hruška;Drevené kancelárske skrine;163,00 €
154747;Skrinka Select policová presklená - pravá, čerešňa;Drevené kancelárske skrine;142,00 €
203791;Skriňa rohová Express, 372 x 372 x 1900 mm, hruška;Drevené kancelárske skrine;112,00 €
154571;Skriňa policová dverová UNI, 800 x 420 x 1850 mm, čerešňa;Drevené kancelárske skrine;273,00 €
203817;Skriňa dvojdverová policová Express, 740 x 372 x 800 mm, javor;Drevené kancelárske skrine;100,00 €
610043;Kancelárska skriňa kombinovaná s dverami, 1087 x 400 x 420 mm, buk;Drevené kancelárske skrine;122,00 €
154660;Skriňa Select policová, spodné dvere, 800 x 400 x 1920 mm, buk;Drevené kancelárske skrine;285,00 €
140350;Skriňa Assist trojdverová presklená, 1880 x 460 x 900 mm, prír. sv. dub;Drevené kancelárske skrine;675,00 €
6100044;Kancelárska skriňa, dvere na 2 poschodia, 1781 x 400 x 420 mm, biela/azúrová;Drevené kancelárske skrine;158,00 €
610629;Policová skrinka na dokumenty, orech, ľavá;Drevené kancelárske skrine;147,00 €
140403;Skriňa dvojdverová Assist, 1280 x 460 x 2100 mm, dub antracit;Drevené kancelárske skrine;796,00 €
611089;Skrinka s dverami dlhá White LAYERS, azúrové dvere;Drevené kancelárske skrine;343,00 €
185374;Skriňa prístavná Classic bez dverí, 400 x 450 x 735 mm, čerešňa;Drevené kancelárske skrine;81,00 €
185884;Skriňa Classic - dvere ľavé, 400 x 470 x 1780 mm, buk;Drevené kancelárske skrine;153,00 €
6100033;Kancelárska skriňa s dverami, 740 x 400 x420 mm, biela/dub prírodný;Drevené kancelárske skrine;101,00 €
185966;Skriňa Classic - dvere ľavé, 400 x 458 x 1063 mm, orech;Drevené kancelárske skrine;138,00 €
2030598;Skriňa policová Bern, 798 x 422 x 1965 mm, breza;Drevené kancelárske skrine;243,00 €
203779;Skriňa šatníková s výsuvom, 740 x 372 x 1900 mm, hruška;Drevené kancelárske skrine;162,00 €
154595;Skriňa policová dverová UNI, 400 x 420 x 1110 mm, čerešňa;Drevené kancelárske skrine;151,00 €
140383;Skriňa Assist štvordverová s vešiakom, 2480 x 460 x 1300 mm, dub antracit;Drevené kancelárske skrine;752,00 €
140423;Skriňa Assist s policami, 1880 x 460 x 2100 mm, dub antracit;Drevené kancelárske skrine;674,00 €
154611;Skriňa policová roletová UNI - ľavá, 800 x 400 x 740 mm, čerešňa;Drevené kancelárske skrine;204,00 €
185350;Skriňa, 800 x 470 x 1063 mm, čerešňa;Drevené kancelárske skrine;163,00 €
6100115;Kancelársky regál, 1087 x 800 x 420 mm, biela/dub prírodný;Drevené kancelárske skrine;129,00 €
6100144;Policová skrinka na dokumenty, biela/azúrová, ľavá;Drevené kancelárske skrine;147,00 €
519021;Kancelárska skriňa so zasúvacími dverami, 740 x 800 x 420 mm, breza;Drevené kancelárske skrine;145,00 €
437145;Kancelársky regál Mirelli A+, 800 x 400 x 800 mm, orech;Drevené kancelárske skrine;65,00 €
203680;Skriňa;Drevené kancelárske skrine;136,00 €
6100119;Kancelársky regál 740 x 800 x 420 mm, biela;Drevené kancelárske skrine;86,00 €
6100449;Spisová skriňa s nízkymi dverami, čerešňa;Drevené kancelárske skrine;200,00 €
610130;Kancelárska skriňa, dvere na 2 poschodia, 1781 x 400 x 420 mm, calvados;Drevené kancelárske skrine;150,00 €
6100117;Kancelársky regál, 1087 x 400 x 420 mm, biela/azúrová;Drevené kancelárske skrine;78,00 €
611149;Skriňa vysoká s dverami Wood LAYERS;Drevené kancelárske skrine;345,00 €
154788;Dvere AL rám s mliečnym sklom ľavé;Drevené kancelárske skrine;177,00 €
154679;Skrinka Select - roh zakončovací, 400 x 400 x 1920 mm, čerešňa;Drevené kancelárske skrine;214,00 €
185964;Skriňa Classic - dvere pravé, 400 x 470 x 1063 mm, orech;Drevené kancelárske skrine;100,00 €
154750;Skrinka Select policová presklená - dvere pravé, buk;Drevené kancelárske skrine;138,00 €
6100124;Kancelársky regál 740 x 400 x 420 mm, biela/dub prírodný;Drevené kancelárske skrine;78,00 €
140399;Skriňa dvojdverová Assist s vešiakom, 1280 x 460 x 2100 mm, dub antracit;Drevené kancelárske skrine;579,00 €
2030603;Skriňa šatníková Bern, 798 x 422 x 1965 mm, wenge;Drevené kancelárske skrine;207,00 €
610097;Kancelárska skriňa, delené dvere, 1781 x 400 x 420 mm, čerešňa;Drevené kancelárske skrine;184,00 €
185370;Skriňa, 400 x 470 x 1780 mm, čerešňa;Drevené kancelárske skrine;148,00 €
154739;Skrinka policová Select - presklená, 800 x 400 x 768 mm, čerešňa;Drevené kancelárske skrine;200,00 €
